STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,NAME_1,Geo_NAME,TractPopulation2010,MedINC14,MedINC10,MedINC00,MedINC90,MedHOMVal14,MedHOMVal10,MedHOMVal00,MedHOMVal90,MedRNTVal14,MedRENTVal10,MedRENTVal00,MedRENTVal90,OWNshprate14,OWNshprate10,OWNshprate00,OWNshprate90,shWHITET14,shWHITE10,shWHITE00,shWHITE90,shHISP14,shHISP10,shHISP00,shHISP90,shBLCK14,shBLCK10,shBLCK00,shBLCK90,shASIAN14,shASIAN10,shASIAN00,shASIAN90,POVrate14,POVrate10,POVrate00,POVrate90,shBACH14,shBACH10,shBACH00,shBACH90,shCBRENT14,shCBRENT10,shCBRENT00,shCBRENT90,chMedINC1014,chMedINC0010,chMedINC9000,chMedINC0014,chMedINC9014,chHOMval1014,chHOMval0010,chHOMval9000,chHOMval0014,chHOMval9014,chRENTval1014,chRENTval0010,chRENTval9000,chRENTval0014,chRENTval9014,chOWNrate1014,chOWNrate0010,chOWNrate9000,chOWNrate0014,chOWNrate9014,chBACH1014,chBACH0010,chBACH9000,chBACH0014,chBACH9014,chWHITE1014,chWHITE0010,chWHITE9000,chWHITE0014,chWHITE9014,chHISP1014,chHISP0010,chHISP9000,chHISP0014,chHISP9014,chBLCK1014,chBLCK0010,chBLCK9000,chBLCK0014,chBLCK9014,chASIAN1014,chASIAN0010,chASIAN9000,chASIAN0014,chASIAN9014,chPOVrate1014,chPOVrate0010,chPOVrate9000,chPOVrate9014,chCBRENT1014,chCBRENT0010,chCBRENT9000,chCBRENT0014,chCBRENT9014
25,21,25021422100,4221,Census Tract 4221,Weymouth Town,Census Tract 4221- Norfolk County- Massachusetts,5293,87475,104428,93566.28,93464.8,367625,415796,273284,295953,1067,1056,1015.14,1182.82,82,85,84,83,84,94,96,97,2,1,1,1,4,3,1,0,0,1,3,1,4.89,2.81,3.4,2.57,32.89,38.2,30.49,26.61,48,20,32,31,-16953,10861.72,101.48,-6091.28,-5989.8,-48171,142512,-22669,94341,71672,11,40.86,-167.68,51.86,-115.82,-3,1,1,-2,0,-5.31,7.71,3.88,2.4,6.28,-10,-2,-1,-12,-14,1,0,0,1,1,2,2,0,4,4,-1,-1,2,-3,-1,2.08,-0.59,0.83,2.32,28,-12,0,17,17
25,21,25021422200,4222,Census Tract 4222,Weymouth Town,Census Tract 4222- Norfolk County- Massachusetts,6815,69498,64044,72418,71625,337023,369524,268998,284388,1233,1231,1150,1224,62,66,58,53,93,90,92,95,1,4,2,1,2,1,2,2,0,1,4,2,5.02,4.71,4.63,2.05,31.22,26.89,27.68,20.7,41,51,35,40,5454,-8374,793,-2920,-2127,-32501,100526,-15390,68025,52635,2,81,-74,83,9,-3,8,4,4,9,4.32,-0.79,6.98,3.54,10.52,2,-2,-3,0,-2,-3,2,0,-1,0,2,-1,0,1,1,-1,-2,2,-4,-2,0.31,0.08,2.58,2.97,-10,16,-5,6,1
25,21,25021422301,4223.01,Census Tract 4223.01,Weymouth Town,Census Tract 4223.01- Norfolk County- Massachusetts,2975,95365,80689,96416,81466.01,349223,395484,273949,296157,1137,696,1092,1296,91,93,91,90,94,94,97,98,2,1,1,1,1,0,1,1,0,0,2,1,1.54,2.04,1.06,0.54,33.63,29.1,29.49,24.31,27,0,31,45,14676,-15727,14949.99,-1051,13898.99,-46261,121535,-22208,75274,53066,441,-396,-204,45,-159,-1,2,1,1,2,4.53,-0.39,5.18,4.14,9.32,0,-3,-1,-3,-4,1,0,0,1,1,1,-1,0,0,0,0,-2,1,-2,-1,-0.5,0.97,0.52,1,27,-31,-14,-5,-19
25,21,25021422302,4223.02,Census Tract 4223.02,Weymouth Town,Census Tract 4223.02- Norfolk County- Massachusetts,6590,69624,79528,71322,83074,268399,314019,231729.02,274727,1292,1343,1294,1310,58,64,56,55,84,85,90,94,0,1,2,2,6,7,3,2,0,0,5,2,2.3,6.78,8.43,3.95,35.91,43.53,36,30.59,35,42,33,31,-9904,8206,-11752,-1698,-13450,-45620,82289.98,-42997.98,36669.98,-6328,-51,49,-16,-2,-18,-6,8,0,2,2,-7.62,7.53,5.41,-0.09,5.32,-1,-5,-4,-6,-10,-1,-1,0,-1,-1,-1,4,1,3,4,0,-5,3,-5,-2,-4.48,-1.65,4.48,-1.66,-7,9,2,2,4
25,9,25009209100,2091,Census Tract 2091,Lynnfield,Census Tract 2091- Essex County- Massachusetts,6088,108867,88504,108822.53,98057.24,528867,557001,406076.84,417133.41,1179,667,657.81,1063.24,80,89,92,91,91,91,96,97,3,5,1,1,2,0,1,0,2,0,3,2,1.16,4.66,2.1,2.91,41.65,43.31,46.98,37.86,40,25,16,17,20363,-20318.53,10765.29,44.47,10809.76,-28134,150924.16,-11056.56,122790.16,111733.59,512,9.19,-405.44,521.19,115.76,-9,-3,1,-12,-11,-1.66,-3.67,9.11,-5.33,3.78,0,-5,-2,-5,-7,-2,4,0,2,2,2,-1,0,2,2,2,-3,1,-1,1,-3.49,2.56,-0.82,-1.75,15,9,-1,24,23
25,9,25009210100,2101,Census Tract 2101,Peabody,Census Tract 2101- Essex County- Massachusetts,6948,89914,91879,104079.2,90752.66,389991,456528,332955.88,349568.56,1256,772,545.09,1757.94,93,95,97,97,89,88,96,96,7,5,1,1,0,0,1,1,1,1,2,2,5.45,6.2,1.65,1.86,29.29,32.24,29.81,26.26,28,78,19,55,-1965,-12200.2,13326.54,-14165.2,-838.66,-66537,123572.13,-16612.69,57035.13,40422.44,484,226.91,-1212.85,710.91,-501.94,-2,-3,1,-4,-3,-2.96,2.43,3.55,-0.52,3.02,1,-8,0,-8,-7,2,4,0,6,6,0,-1,-1,-1,-1,-1,-1,0,-2,-1,-0.76,4.55,-0.21,3.59,-50,59,-35,8,-27
25,9,25009210200,2102,Census Tract 2102,Peabody,Census Tract 2102- Essex County- Massachusetts,5384,100298,95502,102191.82,96424.9,366100,405043,324395.44,330883.16,1196,1120,940.72,1596.3,95,95,96,94,95,94,96,96,0,1,1,1,3,1,1,2,0,0,2,2,6.63,1.69,2.47,2.4,31.94,33.05,28.93,31.12,12,0,39,35,4796,-6689.82,5766.92,-1893.82,3873.1,-38943,80647.56,-6487.72,41704.56,35216.84,76,179.28,-655.58,255.28,-400.3,-1,0,1,-1,0,-1.11,4.12,-2.19,3.01,0.81,1,-2,0,-1,-1,-1,0,0,-1,-1,2,0,-1,2,1,0,-2,1,-2,-2,4.93,-0.77,0.06,4.22,12,-39,4,-27,-23
25,25,25025090200,902,Census Tract 902,Boston,Census Tract 902- Suffolk County- Massachusetts,2233,23067,17439,33387,31577,397413,464783,269273,241528,822,522,638,657,8,11,18,14,1,0,0,2,50,35,31,19,34,65,62,77,44,34,6,2,31.59,46.36,33.7,25.61,10.85,15.61,13.46,5.66,45,59,39,37,5628,-15948,1810,-10320,-8510,-67370,195510,27745,128140,155885,300,-116,-19,184,165,-4,-6,4,-10,-6,-4.76,2.15,7.8,-2.61,5.19,1,0,-1,1,0,15,3,13,19,31,-31,3,-15,-28,-43,10,28,3,39,42,-14.77,12.66,8.1,5.98,-14,20,3,6,9
25,25,25025090300,903,Census Tract 903,Boston,Census Tract 903- Suffolk County- Massachusetts,3179,24271,17917,34148,39639,341700,618697,229254,241528,709,836,682,871,19,22,17,19,0,0,1,1,27,32,25,17,62,63,67,81,18,23,7,1,36.92,54.46,35.34,33.13,9.06,5.98,9.07,11.48,52,77,42,37,6354,-16231,-5491,-9877,-15368,-276997,389443,-12274,112446,100172,-127,154,-189,27,-162,-3,5,-3,2,-1,3.09,-3.1,-2.41,-0.01,-2.42,0,-1,0,-1,-1,-5,7,7,2,10,-1,-3,-14,-5,-19,-5,16,6,11,17,-17.53,19.12,2.2,3.79,-25,35,5,10,15
25,25,25025090400,904,Census Tract 904,Boston,Census Tract 904- Suffolk County- Massachusetts,3659,35125,37646,34396,40116.09,287919,373108,204912,264831.94,1001,751,809,845.97,31,29,31,29,4,0,3,6,32,31,25,24,55,56,56,63,14,21,15,7,31.67,23.63,30.27,29.12,21.25,10.34,7,11.53,75,63,47,51,-2521,3250,-5720.09,729,-4991.09,-85189,168196,-59919.94,83007,23087.06,250,-58,-36.97,192,155.03,2,-2,2,0,2,10.91,3.34,-4.53,14.25,9.72,4,-3,-3,1,-2,1,6,1,7,8,-1,0,-6,-1,-7,-7,6,8,-1,7,8.04,-6.64,1.15,2.55,12,16,-4,28,24
25,25,25025090600,906,Census Tract 906,Boston,Census Tract 906- Suffolk County- Massachusetts,2348,40250,47946,50666,43112,337328,394615,208763,222733,1149,1322,961,801,41,33,38,33,5,1,4,10,15,21,20,26,60,51,37,32,8,5,39,33,25.06,27.26,15.81,33.56,13.23,15.65,7.08,4.67,63,59,43,47,-7696,-2720,7554,-10416,-2862,-57287,185852,-13970,128565,114595,-173,361,160,188,348,8,-5,5,3,8,-2.43,8.58,2.41,6.15,8.56,4,-3,-6,1,-4,-6,1,-6,-5,-11,10,14,5,23,29,3,-35,7,-32,-25,-2.2,11.44,-17.75,-8.5,5,16,-4,21,17
25,25,25025090700,907,Census Tract 907,Boston,Census Tract 907- Suffolk County- Massachusetts,4275,51667,45349,50891,46899,346987,374086,226916,275746.88,1249,1347,893,984.25,35,30,28,30,52,67,61,80,17,9,9,7,8,3,6,2,15,7,24,11,26.85,23.33,16.93,13.32,37.56,32.39,19.06,11.77,53,56,37,41,6318,-5542,3992,776,4768,-27099,147170,-48830.87,120071,71240.13,-98,454,-91.25,356,264.75,5,1,-1,7,5,5.17,13.32,7.3,18.49,25.79,-15,6,-19,-9,-27,8,1,2,9,11,5,-3,4,2,6,8,-17,12,-9,4,3.52,6.4,3.61,13.53,-3,19,-3,16,12
25,25,25025091100,911,Census Tract 911,Boston,Census Tract 911- Suffolk County- Massachusetts,4861,61506,67025,55747,61429,338650,405911,239843,272443,1335,1332,1058,1180,43,48,32,35,54,52,51,80,6,2,7,6,5,12,9,3,6,0,32,11,21.58,16.69,16.14,13.82,43.64,35.5,18.92,15.59,47,53,40,38,-5519,11278,-5682,5759,77,-67261,166068,-32600,98807,66207,3,274,-122,277,155,-5,16,-3,11,8,8.14,16.57,3.34,24.71,28.05,2,1,-30,3,-26,4,-5,1,-1,1,-7,3,6,-4,2,6,-32,21,-26,-5,4.89,0.55,2.32,7.77,-6,13,1,7,9
25,25,25025091200,912,Census Tract 912,Boston,Census Tract 912- Suffolk County- Massachusetts,3234,70798,58282,52488,56544,406665,373434,279863,255580,1138,1174,1025,1049,34,40,25,29,35,37,28,54,24,14,17,16,21,21,28,20,17,10,27,10,25.47,17.97,20.27,18.71,30.16,23.5,21.33,21.88,45,47,45,41,12516,5794,-4056,18310,14254,33231,93571,24283,126802,151085,-36,149,-24,113,89,-6,15,-4,9,5,6.66,2.17,-0.54,8.83,8.29,-2,9,-25,7,-19,10,-3,0,8,8,1,-7,7,-6,1,7,-17,17,-10,8,7.5,-2.3,1.57,6.76,-2,2,4,0,4
25,25,25025091400,914,Census Tract 914,Boston,Census Tract 914- Suffolk County- Massachusetts,2741,33242,33605,38494,53096,236171,281868,202986,240298,970,994,789,1173,36,27,32,39,10,9,8,14,33,24,25,30,44,56,53,49,26,14,13,7,30.82,34.96,35.49,24.44,18.49,12.65,12.31,15.16,64,63,52,56,-363,-4889,-14602,-5252,-19854,-45697,78882,-37312,33185,-4127,-24,205,-384,181,-203,9,-4,-7,4,-3,5.84,0.34,-2.85,6.18,3.33,1,0,-6,2,-4,9,-1,-5,8,3,-11,3,3,-8,-5,12,1,6,13,19,-4.14,-0.53,11.04,6.38,1,11,-4,12,8
25,25,25025091500,915,Census Tract 915,Boston,Census Tract 915- Suffolk County- Massachusetts,4370,44536,46551,45488,49487,287004,405477,295678,311790,1189,1074,976,1135,29,33,29,26,9,8,11,21,16,24,18,21,33,42,42,38,15,20,28,19,22.9,26.71,22.48,25.58,16.34,19.23,12.45,8.8,51,44,37,43,-2015,1063,-3999,-952,-4951,-118473,109799,-16112,-8674,-24786,115,98,-159,213,54,-4,5,2,1,3,-2.89,6.78,3.66,3.88,7.54,1,-3,-10,-2,-12,-9,6,-3,-3,-5,-9,0,4,-9,-5,-5,-8,8,-13,-4,-3.81,4.22,-3.1,-2.68,7,6,-5,13,8
25,9,25009210300,2103,Census Tract 2103,Peabody,Census Tract 2103- Essex County- Massachusetts,9110,54012,59398,81484,80350,294222,364745,272436,327599,1725,1812,1212,1493,51,53,83,79,91,91,95,97,2,2,1,1,1,2,1,1,0,0,3,2,5.64,5.87,6.69,3.59,40.4,33.95,28.65,30.05,54,67,37,44,-5386,-22086,1134,-27472,-26338,-70523,92309,-55163,21786,-33377,-87,600,-281,513,232,-3,-30,4,-32,-29,6.45,5.29,-1.39,11.74,10.35,-1,-4,-1,-5,-6,0,1,0,1,1,-1,2,0,1,1,0,-3,1,-3,-1,-0.23,-0.82,3.1,2.05,-13,30,-8,17,10
25,9,25009210500,2105,Census Tract 2105,Peabody,Census Tract 2105- Essex County- Massachusetts,6438,82509,79544,94078.2,80016.7,341192,392986,268721,290886.31,1287,1232,1097,1080.01,88,92,89,92,94,93,95,98,3,2,1,1,0,3,1,0,0,0,3,0,4.79,2.99,2.49,3.23,25.89,27.73,22.62,14.61,38,84,55,35,2965,-14534.2,14061.5,-11569.2,2492.3,-51794,124265,-22165.31,72471,50305.69,55,135,16.99,190,206.99,-4,3,-3,-1,-4,-1.84,5.12,8.01,3.27,11.28,1,-3,-3,-1,-4,1,1,0,2,2,-3,2,0,-1,0,0,-3,2,-3,0,1.8,0.5,-0.74,1.56,-45,29,20,-16,3
25,9,25009210600,2106,Census Tract 2106,Peabody,Census Tract 2106- Essex County- Massachusetts,4095,57431,66779,70801.91,74233.66,310895,369415,250162.11,290709.53,1090,763,915.92,850.03,60,67,70,71,71,90,93,97,22,8,4,2,4,0,1,0,19,3,2,1,10.24,11.03,6.25,4.17,18.71,26.02,18.22,18.02,58,48,32,26,-9348,-4022.91,-3431.75,-13370.91,-16802.66,-58520,119252.89,-40547.42,60732.89,20185.47,327,-152.92,65.9,174.08,239.97,-7,-4,-1,-10,-11,-7.31,7.8,0.2,0.49,0.69,-19,-3,-5,-22,-27,15,3,3,18,20,4,-1,1,3,4,16,1,1,17,19,-0.79,4.78,2.08,6.07,10,16,6,26,32
25,9,25009210700,2107,Census Tract 2107,Peabody,Census Tract 2107- Essex County- Massachusetts,4001,48006,55329,63897.38,53975.98,290155,354209,231197.33,268161.13,1110,1066,953.1,1054.03,39,48,44,45,72,71,79,87,21,19,13,11,1,3,2,1,15,13,6,1,11.58,10.85,8.92,11.28,25.84,29.07,15.84,14.1,51,55,29,41,-7323,-8568.38,9921.4,-15891.38,-5969.98,-64054,123011.67,-36963.8,58957.67,21993.88,44,112.9,-100.93,156.9,55.97,-9,3,-1,-5,-7,-3.23,13.23,1.74,10,11.74,1,-8,-9,-7,-15,2,5,3,8,10,-2,1,1,-1,0,2,7,5,9,14,0.73,1.93,-2.37,0.29,-4,26,-12,22,10
25,9,25009211100,2111,Census Tract 2111,Danvers,Census Tract 2111- Essex County- Massachusetts,3794,65761,66094,74431.92,78112.09,355222,407215,278746.09,312243.53,1094,1093,1107.75,1223.85,62,71,70,67,89,95,96,97,4,1,1,1,0,0,0,1,1,1,2,1,5.87,5.43,3.37,3.98,33.18,30.45,23.24,21.1,49,44,15,26,-333,-8337.92,-3680.17,-8670.92,-12351.09,-51993,128468.91,-33497.44,76475.91,42978.47,1,-14.75,-116.11,-13.75,-129.85,-9,1,3,-8,-5,2.73,7.21,2.14,9.93,12.08,-6,-1,-1,-7,-8,2,0,0,2,3,0,0,-1,0,-1,0,-1,1,-1,0,0.44,2.06,-0.62,1.88,5,29,-10,34,24
25,9,25009211200,2112,Census Tract 2112,Danvers,Census Tract 2112- Essex County- Massachusetts,6100,67194,73644,71254.77,61022.05,324518,360617,278207.63,299516.59,1158,1177,1071.03,1193.08,58,64,62,57,94,99,97,98,1,0,1,1,2,0,0,0,1,0,2,1,5.57,6.61,3.83,5.21,40.08,39.41,29.75,23.82,42,37,34,38,-6450,2389.23,10232.72,-4060.77,6171.95,-36099,82409.38,-21308.97,46310.38,25001.41,-19,105.97,-122.05,86.97,-35.08,-6,2,5,-4,1,0.67,9.66,5.93,10.33,16.26,-6,2,-2,-3,-5,1,-1,0,1,1,2,0,0,2,2,1,-2,1,-1,0,-1.04,2.78,-1.37,0.36,5,2,-4,7,4
25,25,25025091600,916,Census Tract 916,Boston,Census Tract 916- Suffolk County- Massachusetts,3138,38342,32186,53027,44157,345868,399937,266523,197614,1239,1194,1008,1121,23,22,24,28,12,12,17,50,17,17,13,16,46,37,37,22,10,12,33,12,25.41,27,21.51,20.61,13.01,16.75,11.23,19.01,57,67,47,35,6156,-20841,8870,-14685,-5815,-54069,133414,68909,79345,148254,45,186,-113,231,118,1,-2,-4,-1,-5,-3.73,5.52,-7.78,1.79,-5.99,0,-5,-34,-5,-38,0,4,-2,4,2,9,0,15,9,24,-2,-21,21,-23,-2,-1.59,5.49,0.9,4.8,-9,19,12,10,22
25,25,25025091800,918,Census Tract 918,Boston,Census Tract 918- Suffolk County- Massachusetts,3452,40000,46020,53105,51903,309980,404608,242594,215004,1119,1376,1128,1354,23,46,35,33,6,3,5,11,23,29,19,22,52,53,55,57,11,15,21,10,36.47,20.42,22.28,17.32,7.59,8.68,12.44,10.59,58,60,53,60,-6020,-7085,1202,-13105,-11903,-94628,162014,27590,67386,94976,-257,248,-226,-9,-235,-23,10,2,-12,-10,-1.08,-3.76,1.85,-4.85,-2.99,3,-2,-7,1,-6,-5,10,-3,5,2,-1,-2,-2,-4,-5,-4,-6,11,-10,1,16.05,-1.86,4.96,19.15,-3,8,-7,5,-2
25,25,25025091900,919,Census Tract 919,Boston,Census Tract 919- Suffolk County- Massachusetts,3860,39464,32661,46507,52305,296865,399068,193910,281577,1254,1289,1001,1201,41,40,36,31,8,2,2,3,16,22,16,14,74,74,75,81,11,15,6,2,18.93,31.81,28.98,20.14,13.25,11.55,11.16,4.72,46,70,29,53,6803,-13846,-5798,-7043,-12841,-102203,205158,-87667,102955,15288,-35,288,-200,253,53,0,4,6,4,10,1.7,0.39,6.44,2.09,8.54,6,-1,-1,5,5,-6,6,2,0,2,0,-1,-6,-1,-7,-4,9,4,5,9,-12.89,2.83,8.85,-1.21,-24,41,-24,18,-6
25,25,25025092000,920,Census Tract 920,Boston,Census Tract 920- Suffolk County- Massachusetts,4945,44028,53595,55345,52817,320858,399612,258271,265066,1322,1257,1118,1291,22,37,37,35,5,4,7,12,27,19,20,24,53,58,56,58,9,10,17,6,27.95,24.37,19.93,22.11,13.41,20.73,15.01,17.8,57,59,46,53,-9567,-1750,2528,-11317,-8789,-78754,141341,-6795,62587,55792,65,139,-173,204,31,-16,1,1,-15,-14,-7.32,5.72,-2.79,-1.59,-4.38,1,-2,-6,-2,-7,8,-1,-4,7,3,-5,2,-2,-3,-5,0,-7,11,-8,4,3.58,4.44,-2.18,5.84,-2,13,-7,11,4
25,25,25025092200,922,Census Tract 922,Boston,Census Tract 922- Suffolk County- Massachusetts,3349,66198,50636,71122,79389,413171,506385,333222,321978,1320,1433,1106,1221,49,34,50,47,24,26,24,47,15,27,9,9,41,33,49,39,11,18,18,5,11.37,22.54,10.03,12.31,32.74,39.31,26.57,28.53,41,60,42,42,15562,-20486,-8267,-4924,-13191,-93214,173163,11244,79949,91193,-113,327,-115,214,99,15,-16,3,0,2,-6.57,12.73,-1.96,6.16,4.21,-2,2,-23,0,-23,-12,18,0,6,6,8,-15,10,-7,2,-7,0,13,-7,6,-11.18,12.51,-2.28,-0.94,-19,18,0,-1,-1
25,25,25025092300,923,Census Tract 923,Boston,Census Tract 923- Suffolk County- Massachusetts,2893,36917,39725,45258,62707,310692,413189,242731,269633,1165,1270,1103,1319,36,37,36,36,4,0,1,3,10,12,12,11,83,83,80,84,4,9,7,2,25.8,19.98,19.46,24.09,12.98,17.89,12.64,13.21,51,58,45,49,-2808,-5533,-17449,-8341,-25790,-102497,170458,-26902,67961,41059,-105,167,-216,62,-154,-1,1,0,0,1,-4.91,5.24,-0.57,0.34,-0.23,4,-1,-2,3,1,-2,0,1,-2,-1,0,3,-4,3,-1,-5,3,5,-3,2,5.81,0.53,-4.63,1.71,-6,12,-4,6,3
25,25,25025092400,924,Census Tract 924,Boston,Census Tract 924- Suffolk County- Massachusetts,5277,30360,31062,32472,34243,320147,417642,255108,351313,980,906,598,701,18,21,20,22,1,3,2,2,26,33,26,13,70,60,68,84,9,19,4,1,28.59,38.08,37.78,36.34,12.24,9.35,6.43,9.92,53,63,45,37,-702,-1410,-1771,-2112,-3883,-97495,162534,-96205,65039,-31166,74,308,-103,382,279,-3,1,-2,-2,-4,2.89,2.92,-3.49,5.81,2.33,-3,2,0,-1,-1,-6,7,13,0,14,10,-7,-17,3,-14,-11,15,4,4,8,-9.49,0.3,1.44,-7.75,-10,19,8,8,16
25,25,25025100100,1001,Census Tract 1001,Boston,Census Tract 1001- Suffolk County- Massachusetts,5510,28671,28249,33435,34749,283954,304569,214951,228529,547,570,748,870,19,23,24,21,4,1,1,2,26,30,24,14,65,63,70,83,7,24,5,1,33.73,32.66,32.29,32.82,8.91,14.78,8.14,5.91,50,61,49,40,422,-5186,-1314,-4764,-6078,-20615,89618,-13578,69003,55425,-23,-178,-122,-201,-323,-4,-1,2,-5,-2,-5.86,6.64,2.23,0.78,3,3,0,-1,3,2,-4,6,10,2,12,2,-7,-13,-4,-18,-17,19,4,2,6,1.07,0.37,-0.53,0.91,-10,12,9,1,11
25,25,25025100200,1002,Census Tract 1002,Boston,Census Tract 1002- Suffolk County- Massachusetts,2787,36762,50098,50919,30854,278362,327380,224303,236609,1389,1257,1132,1152,42,42,32,35,2,4,2,1,11,18,10,9,80,77,84,89,5,7,4,1,22.95,18.39,19.08,42.83,10.7,12.1,7.23,9.58,61,72,55,62,-13336,-821,20065,-14157,5908,-49018,103077,-12306,54059,41753,132,125,-20,257,237,0,10,-2,9,7,-1.4,4.87,-2.36,3.47,1.11,-2,2,0,1,1,-7,9,1,2,3,3,-7,-5,-4,-9,-2,2,3,1,4,4.57,-0.7,-23.75,-19.87,-10,17,-7,6,-1
25,9,25009253100,2531,Census Tract 2531,North Andover,Census Tract 2531- Essex County- Massachusetts,5352,69292,58035,70042.55,66820.67,345767,369307,276973.78,305993.09,1161,1007,996.99,1076.99,56,68,59,56,82,94,96,97,10,4,2,1,2,0,0,1,8,4,2,1,7.17,5.97,2.81,5.3,43.9,41.33,35.26,28.73,57,49,25,33,11257,-12007.55,3221.88,-750.55,2471.33,-23540,92333.22,-29019.31,68793.22,39773.91,154,10.01,-80,164.01,84.01,-12,8,3,-3,0,2.57,6.07,6.52,8.64,15.16,-12,-1,-1,-13,-15,5,2,1,8,8,2,0,0,2,2,4,2,1,6,7,1.21,3.16,-2.49,1.88,8,23,-7,31,24
25,21,25021422501,4225.01,Census Tract 4225.01,Weymouth Town,Census Tract 4225.01- Norfolk County- Massachusetts,4758,62234,59590,66954.18,75167.34,277650,331398,213715.2,252771.64,1099,1091,1143.98,1176.99,61,49,53,51,78,89,92,95,6,0,2,2,6,7,2,2,1,0,4,1,11.34,10.17,7.33,6.16,29.87,25.81,25.2,22.03,46,52,35,41,2644,-7364.18,-8213.16,-4720.18,-12933.34,-53748,117682.8,-39056.44,63934.8,24878.36,8,-52.98,-33.02,-44.98,-77.99,12,-4,2,8,10,4.06,0.6,3.17,4.66,7.84,-11,-3,-3,-14,-18,5,-1,0,4,4,-1,5,1,4,4,1,-4,2,-3,-1,1.17,2.84,1.17,5.18,-6,17,-6,11,5
25,21,25021422700,4227,Census Tract 4227,Weymouth Town,Census Tract 4227- Norfolk County- Massachusetts,3842,67796,79564,81424.9,74364.46,309777,352145,223619.83,256287.5,1127,1194,1118.99,977.03,84,87,84,80,95,90,97,99,1,1,1,1,0,2,0,0,0,0,1,1,4.12,6.48,4.38,4.83,32.84,28.57,18.59,15.37,51,54,45,27,-11768,-1860.9,7060.44,-13628.9,-6568.46,-42368,128525.17,-32667.67,86157.17,53489.5,-67,75.01,141.96,8.01,149.97,-3,3,4,0,4,4.28,9.98,3.22,14.26,17.47,5,-7,-2,-2,-3,0,0,1,-1,0,-2,2,0,0,0,0,-1,1,-1,0,-2.36,2.1,-0.45,-0.71,-2,8,18,6,25
25,9,25009268100,2681,Census Tract 2681,Newburyport,Census Tract 2681- Essex County- Massachusetts,2668,127212,117420,129027.02,100754.45,469799,486942,350275.63,302611.75,0,0,737.02,965.94,98,99,98,96,97,97,97,99,1,2,1,1,0,0,0,0,0,0,1,0,0.9,4.7,6.71,3.76,68.18,56.01,45.17,32.28,28,0,0,31,9792,-11607.02,28272.58,-1815.02,26457.55,-17143,136666.38,47663.88,119523.38,167187.25,0,0,-228.92,0,0,-1,1,2,0,2,12.17,10.84,12.89,23.01,35.89,1,-1,-2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,1,-1,0,-3.81,-2.01,2.95,-2.86,28,0,-31,28,-3
25,9,25009210800,2108,Census Tract 2108,Peabody,Census Tract 2108- Essex County- Massachusetts,4569,33458,40529,38255.17,39568.25,244710,359640,242319.13,220622.08,854,795,748,752.68,26,37,24,25,76,84,81,89,14,13,12,9,4,0,1,0,10,5,6,1,17.5,11.72,14.47,9.7,15.34,14.51,11.87,5.33,52,42,40,41,-7071,2273.83,-1313.08,-4797.17,-6110.25,-114930,117320.88,21697.05,2390.88,24087.92,59,47,-4.68,106,101.32,-11,13,-1,2,1,0.82,2.64,6.55,3.47,10.01,-8,2,-8,-6,-14,1,1,2,3,5,4,-1,0,3,3,5,-1,5,4,9,5.78,-2.75,4.77,7.81,9,2,-1,12,11
25,17,25017332200,3322,Census Tract 3322,Burlington,Census Tract 3322- Middlesex County- Massachusetts,8376,85442,86948,103133.03,97583.02,413476,480207,353321.31,340334.22,1569,1658,1688.69,1545.88,53,61,65,66,73,78,86,93,4,7,2,1,6,3,2,2,0,1,11,4,8.09,4.48,2.41,4.74,44.64,46.7,45.8,39.82,35,49,37,30,-1506,-16185.03,5550.02,-17691.03,-12141.02,-66731,126885.69,12987.09,60154.69,73141.78,-89,-30.69,142.81,-119.69,23.12,-8,-4,-1,-12,-13,-2.06,0.9,5.98,-1.16,4.82,-5,-8,-7,-13,-20,-2,5,0,2,3,2,2,0,4,4,-1,-9,7,-11,-4,3.61,2.07,-2.33,3.35,-13,12,7,-2,6
25,21,25021422800,4228,Census Tract 4228,Weymouth Town,Census Tract 4228- Norfolk County- Massachusetts,3852,66943,66830,73622,80226,323908,388206,226091,263485,1448,1433,1258,1291,77,80,76,79,96,96,95,98,0,2,2,1,0,0,1,0,0,0,3,1,4.76,3.11,6.83,4.54,36.72,33.85,27.74,20.6,62,58,24,43,113,-6792,-6604,-6679,-13283,-64298,162115,-37394,97817,60423,15,175,-33,190,157,-3,3,-2,1,-2,2.87,6.11,7.14,8.98,16.12,0,1,-3,1,-3,-2,0,1,-1,0,0,-1,0,0,0,0,-2,2,-3,0,1.65,-3.72,2.29,0.22,4,35,-20,39,19
25,25,25025100300,1003,Census Tract 1003,Boston,Census Tract 1003- Suffolk County- Massachusetts,3303,48320,47870,48563,60725,259452,305547,220590,226246,1239,1246,1042,1263,52,37,40,44,4,2,3,3,16,16,7,6,77,79,84,90,1,6,6,1,18.93,23.12,19.98,19.55,13.14,10.28,11.71,12.9,77,57,40,66,450,-693,-12162,-243,-12405,-46095,84957,-5656,38862,33206,-7,204,-221,197,-24,15,-3,-4,12,8,2.86,-1.43,-1.19,1.43,0.24,1,0,-1,1,0,0,9,2,9,11,-2,-5,-6,-6,-12,-5,0,5,-5,0,-4.19,3.14,0.43,-0.62,20,17,-26,37,11
